"full_text","reply_count","retweet_count","favorite_count","url","created_at"
"Me podrá fallar la vista pero jamás la intuición.","22","4547","15924","https://twitter.com/IndirectasRock/status/1528431335416676353","2022-05-22T17:43:21.000Z"
"Me cambia la carita si hablo de vos","27","2835","15743","https://twitter.com/IndirectasRock/status/1528416196789403654","2022-05-22T16:43:12.000Z"
"Te amo película de amor, que me hace creer que algún día me amarán así.","67","5482","25589","https://twitter.com/IndirectasRock/status/1528389551219171329","2022-05-22T14:57:19.000Z"
"Saben qué da gusto? Tener plata.","45","7258","27749","https://twitter.com/IndirectasRock/status/1528373387067904002","2022-05-22T13:53:05.000Z"
"Confirmen si todos estamos viviendo duelos de los que no queremos que nadie se entere.","69","3778","21268","https://twitter.com/IndirectasRock/status/1528226438993911808","2022-05-22T04:09:10.000Z"
"Viste el frío que hace? invítame a dormir con vos.","30","3392","14703","https://twitter.com/IndirectasRock/status/1528190252879429632","2022-05-22T01:45:23.000Z"
"Quiero todo, menos volver a llorar por alguien a las 2 am.","41","4589","21964","https://twitter.com/IndirectasRock/status/1528169543901843456","2022-05-22T00:23:05.000Z"
"Algún día voy a estar criando un perrito con el amor de mi vida.","211","7712","37407","https://twitter.com/IndirectasRock/status/1528154474405036032","2022-05-21T23:23:13.000Z"
"Es raro recordar el momento en el que conociste a alguien y no tenías ni idea del impacto que iba a tener en tu vida.","52","3978","19320","https://twitter.com/IndirectasRock/status/1528131240582422528","2022-05-21T21:50:53.000Z"
"Si te escribo mientras estoy de fiesta, me importas.","47","5214","28674","https://twitter.com/IndirectasRock/status/1528114558925254663","2022-05-21T20:44:36.000Z"
"Cómo vas a confundir un ""te amo"" con un ""JAJAJAJA TE AMO"".","32","1724","14754","https://twitter.com/IndirectasRock/status/1528099515932282880","2022-05-21T19:44:49.000Z"
"Fiel creyente de que si dos personas coinciden tanto es por algo.","68","5248","26785","https://twitter.com/IndirectasRock/status/1528072421554667521","2022-05-21T17:57:10.000Z"
"Quiero conocer pueblitos mágicos con la persona que me gusta.","54","2651","13743","https://twitter.com/IndirectasRock/status/1528047144468348932","2022-05-21T16:16:43.000Z"
"Estamos de acuerdo que cocinarle a alguien es como decirle un te quiero sin decirlo???","181","5832","29545","https://twitter.com/IndirectasRock/status/1528019040324702210","2022-05-21T14:25:03.000Z"
"Te miro y no me caben dudas de que sos lo mejor que me pasó","67","2867","13260","https://twitter.com/IndirectasRock/status/1528003537447288832","2022-05-21T13:23:26.000Z"
"Soy fan de los ""hacemos llamada?"".","49","5390","25411","https://twitter.com/IndirectasRock/status/1527847538027548672","2022-05-21T03:03:33.000Z"
"Queres venir a mi casa? Puedo ir a verte? Queres que te acompañe? Cuándo nos vemos? Tomamos mates? Gente así necesito en mi vida.","43","6056","21979","https://twitter.com/IndirectasRock/status/1527805792975462400","2022-05-21T00:17:40.000Z"
"A mí me dejas de hablar y no me importa jajaja.","34","2559","11569","https://twitter.com/IndirectasRock/status/1527793165662666753","2022-05-20T23:27:30.000Z"
"Me tiene como quiere y ni cuenta se da.","27","3411","16668","https://twitter.com/IndirectasRock/status/1527780965254414336","2022-05-20T22:39:01.000Z"
"Ando con ganas de saber qué significo yo para vos.","46","5307","23143","https://twitter.com/IndirectasRock/status/1527761570289397760","2022-05-20T21:21:57.000Z"
"Claro que un anillo es un detallazo.","27","1980","12058","https://twitter.com/IndirectasRock/status/1527739343703613441","2022-05-20T19:53:38.000Z"
"Tengo a una persona en la cabeza todo el día.","166","9253","41633","https://twitter.com/IndirectasRock/status/1527721795620589570","2022-05-20T18:43:54.000Z"
"Créanle a sus mamás cuando les digan “esa no es tu amiga”.","34","2370","12918","https://twitter.com/IndirectasRock/status/1527695971798421511","2022-05-20T17:01:17.000Z"
"Por finnn viernesss, no voy a hacer nada, pero por fin es viernes jsjsjs.","41","10548","32978","https://twitter.com/IndirectasRock/status/1527674744690073601","2022-05-20T15:36:56.000Z"
"Me parece imposible que si te gusta alguien te olvides de contestarle un mensaje.","75","3251","19565","https://twitter.com/IndirectasRock/status/1527659521040162817","2022-05-20T14:36:27.000Z"
"Si los dos quieren, siempre se podrá.","60","5958","32475","https://twitter.com/IndirectasRock/status/1527643729816862720","2022-05-20T13:33:42.000Z"
"Lo que quiero? dormir con vos con este frío.","52","3622","15386","https://twitter.com/IndirectasRock/status/1527483026334109696","2022-05-20T02:55:07.000Z"
"Que inmadurez fallarle a una persona que te ofrece hasta lo que no tiene.","62","9128","39309","https://twitter.com/IndirectasRock/status/1527463886391103488","2022-05-20T01:39:04.000Z"
"Si no te lo digo yo TE LO DICE MI CARA.","41","8460","27481","https://twitter.com/IndirectasRock/status/1527448110548541444","2022-05-20T00:36:22.000Z"
"Te miro y no me caben dudas de que sos lo mejor que me pasó.","69","3003","12685","https://twitter.com/IndirectasRock/status/1527428456991952896","2022-05-19T23:18:17.000Z"
"Re de cagon alejarte de alguien sin dar explicaciones.","52","2343","12187","https://twitter.com/IndirectasRock/status/1527403411171225601","2022-05-19T21:38:45.000Z"
"Te equivocaste y no te lo diré yo, te lo dirá el tiempo.","40","7278","29253","https://twitter.com/IndirectasRock/status/1527386189363171335","2022-05-19T20:30:19.000Z"
"A veces hay gente que cree más en vos, que vos mismo. Que importante tenerles cerquita.","17","2017","8785","https://twitter.com/IndirectasRock/status/1527371167266664448","2022-05-19T19:30:38.000Z"
"Mi mayor acto de amor es invitar a alguien a mi casa porque no existe cosa que odie más.","23","2601","12006","https://twitter.com/IndirectasRock/status/1527348674669727749","2022-05-19T18:01:15.000Z"
"Leo tus mensajes destacados cuando te extraño.","26","2605","13778","https://twitter.com/IndirectasRock/status/1527318391177916416","2022-05-19T16:00:55.000Z"
"Con ganas de verte a todas horas.","55","4561","21381","https://twitter.com/IndirectasRock/status/1527293890914832390","2022-05-19T14:23:33.000Z"
"Yo sí quiero durar toda la vida con la misma persona.","172","10283","43256","https://twitter.com/IndirectasRock/status/1527273902103269376","2022-05-19T13:04:08.000Z"
"Llámame en la madrugada y dime que querés todo conmigo.","78","6948","31382","https://twitter.com/IndirectasRock/status/1527124271801110528","2022-05-19T03:09:33.000Z"
"Puedo ir a dormir con vos? porque en mi pieza hace mucho frío.","77","4006","17600","https://twitter.com/IndirectasRock/status/1527096657153708032","2022-05-19T01:19:49.000Z"
"Ser mi ex debe ser horrible, o sea cómo vas por la vida explicándo que ya perdiste la mejor oportunidad de tu vida.","57","4891","21988","https://twitter.com/IndirectasRock/status/1527076840313004032","2022-05-19T00:01:05.000Z"
"Busco estufa, no importa si miente.","19","1731","8030","https://twitter.com/IndirectasRock/status/1527059666819162113","2022-05-18T22:52:50.000Z"
"Me alejé de una amiga que amé con todo mi corazón, era una hermana y creo que la voy a amar siempre, literal veo una foto con ella y me duele el alma, pero en su momento siento que me lastimó demasiado y no le importó, entendí que las amistades pueden lastimarte más que un amor.","60","2995","11717","https://twitter.com/IndirectasRock/status/1527042768630976512","2022-05-18T21:45:41.000Z"
"A qué edad te empiezan a salir las cosas bien? pregunta seria.","208","10331","35087","https://twitter.com/IndirectasRock/status/1527008488026689537","2022-05-18T19:29:28.000Z"
"La minita se va con el que la trata mejor.","125","2215","14942","https://twitter.com/IndirectasRock/status/1526994654503350278","2022-05-18T18:34:30.000Z"
"El beso en la frente siempre será la cosa más hermosa del mundo.","74","8722","38078","https://twitter.com/IndirectasRock/status/1526969790425772035","2022-05-18T16:55:42.000Z"
"Que bonito es sentirte cómodo con alguien en todos los aspectos.","53","5157","23964","https://twitter.com/IndirectasRock/status/1526951482829971456","2022-05-18T15:42:57.000Z"
"Y recuerden; una persona que te valora, jamás se va a poner en una situación/posición en la que pueda perderte.","20","2635","11927","https://twitter.com/IndirectasRock/status/1526932635066544128","2022-05-18T14:28:03.000Z"
"Yo sí llevaría tu foto en la funda del móvil.","83","3940","24749","https://twitter.com/IndirectasRock/status/1526913130554589184","2022-05-18T13:10:33.000Z"
"Una falta de respeto dormir con frío y no con vos.","66","5800","23778","https://twitter.com/IndirectasRock/status/1526752299564953600","2022-05-18T02:31:28.000Z"
"Ustedes bloquearían a una persona por paz mental???","1328","2232","37166","https://twitter.com/IndirectasRock/status/1526727732591206403","2022-05-18T00:53:51.000Z"
"Si vas a alejarte de alguien dile las razones, ten responsabilidad afectiva y evita que esa persona se cree mil historias en su cabeza preguntándose por qué no fue suficiente.","52","3029","12323","https://twitter.com/IndirectasRock/status/1526711893955489792","2022-05-17T23:50:55.000Z"
"Cosa que intuyo cosa que acierto.","66","5710","21481","https://twitter.com/IndirectasRock/status/1526687559031480322","2022-05-17T22:14:13.000Z"
"La minita se va con el que no está con todas.","38","1823","12882","https://twitter.com/IndirectasRock/status/1526662518550274050","2022-05-17T20:34:43.000Z"
"Tuvieron que hablar mal de mí para quedar bien con otros.","40","4893","16968","https://twitter.com/IndirectasRock/status/1526640392560594947","2022-05-17T19:06:47.000Z"
"Quiero enamorarme, pero del ejercicio.","38","4562","19550","https://twitter.com/IndirectasRock/status/1526623748836802560","2022-05-17T18:00:39.000Z"
"Estaría necesitando 1kg de helado.","31","3038","11169","https://twitter.com/IndirectasRock/status/1526605885274980352","2022-05-17T16:49:40.000Z"
"Los amigos sí existen, el amor sí existe, la lealtad y el compromiso también, lo que casi no existe son personas capaces de asumir ese puesto.","27","6308","21613","https://twitter.com/IndirectasRock/status/1526589902846152705","2022-05-17T15:46:10.000Z"
"Me parece tremendo detalle decirle a alguien lo lindo que fue pasar tiempo juntos o lo bien que la pasaste después de haber compartido un momento.","28","3145","14540","https://twitter.com/IndirectasRock/status/1526576744903454721","2022-05-17T14:53:53.000Z"
"Ya me cansé del martes, ya puede ser viernes?","63","10967","37598","https://twitter.com/IndirectasRock/status/1526551878426820609","2022-05-17T13:15:04.000Z"
"Que injusto dormir sin vos con este frío.","92","5516","20618","https://twitter.com/IndirectasRock/status/1526400079346606081","2022-05-17T03:11:52.000Z"
"Te quiero ver, te quiero abrazar.","106","8603","36837","https://twitter.com/IndirectasRock/status/1526379439357014016","2022-05-17T01:49:51.000Z"
"Aunque me miren otros yo te quiero a vos.","34","2494","14673","https://twitter.com/IndirectasRock/status/1526366041336471554","2022-05-17T00:56:37.000Z"
"No sé coquetear, solo te diré cosas randoms para que te rías y te enamores de mí.","47","3149","15193","https://twitter.com/IndirectasRock/status/1526349007869464576","2022-05-16T23:48:56.000Z"
"Vas a ser mi debilidad toda la vida.","106","8268","33483","https://twitter.com/IndirectasRock/status/1526325773409337345","2022-05-16T22:16:36.000Z"
"Me da miedo no tener el futuro que quiero tener.","67","8902","34698","https://twitter.com/IndirectasRock/status/1526303687408242688","2022-05-16T20:48:51.000Z"
"Gracias por tu consejo igual voy a hacer lo que yo quiera.","93","2786","12624","https://twitter.com/IndirectasRock/status/1526287768988549124","2022-05-16T19:45:35.000Z"
"No me saluden de lejos, no veo.","71","5117","15952","https://twitter.com/IndirectasRock/status/1526258692525637644","2022-05-16T17:50:03.000Z"
"Futuro esposo espero que te encante cocinar porque yo amo comer rico y no sé hacer ni mierda","69","1445","7768","https://twitter.com/IndirectasRock/status/1526243604179697667","2022-05-16T16:50:06.000Z"
"Que lindo lunes ojalá ya sea viernes.","39","10711","35193","https://twitter.com/IndirectasRock/status/1526228120738664448","2022-05-16T15:48:34.000Z"
"Ojalá nos besemos pronto.","82","5552","29038","https://twitter.com/IndirectasRock/status/1526190532287930369","2022-05-16T13:19:12.000Z"
"Las salidas dependen un 99% de la gente con las que vayas.","34","3202","18336","https://twitter.com/IndirectasRock/status/1526024791131508736","2022-05-16T02:20:37.000Z"
"Vení que quiero dormir abrazado/a a vos.","64","4670","20496","https://twitter.com/IndirectasRock/status/1525996465738240000","2022-05-16T00:28:03.000Z"
"Mood: quiero que me abracen.","123","9821","36882","https://twitter.com/IndirectasRock/status/1525974351983411202","2022-05-15T23:00:11.000Z"
"Amigas si la cago fue mercurio retrógrado no yo.","35","1385","7591","https://twitter.com/IndirectasRock/status/1525956774662217730","2022-05-15T21:50:20.000Z"
"Mis respetos a la persona que me vuelva a sacar de la soltería.","31","3783","16846","https://twitter.com/IndirectasRock/status/1525935929982066690","2022-05-15T20:27:30.000Z"
"Te quiero para mí soy egoísta.","53","4874","22000","https://twitter.com/IndirectasRock/status/1525892846305300484","2022-05-15T17:36:18.000Z"
"HABLAR Y ACLARAR, la única solución madura.","61","10384","43281","https://twitter.com/IndirectasRock/status/1525878485100679169","2022-05-15T16:39:14.000Z"
"Los amigos sí decepcionan.","91","5522","26849","https://twitter.com/IndirectasRock/status/1525850958130987008","2022-05-15T14:49:52.000Z"
"Ya llegaron a la edad que no hablan con nadie?","515","6286","43650","https://twitter.com/IndirectasRock/status/1525828064084647938","2022-05-15T13:18:53.000Z"
"Que ganas de que alguien me grabe en situaciones random y me haga un video con una canción bonita de fondo.","35","2808","14935","https://twitter.com/IndirectasRock/status/1525642191665631234","2022-05-15T01:00:18.000Z"
"Hay algo más lindo que prepararse con amigas para salir???","100","2612","15052","https://twitter.com/IndirectasRock/status/1525623802289278976","2022-05-14T23:47:13.000Z"
"Ese es mi remplazo??? JAJAAAAA.","78","4963","30067","https://twitter.com/IndirectasRock/status/1525591301038624768","2022-05-14T21:38:04.000Z"
"Por dios LO QUE ME ENAMORA la gente inteligente me puedo casar con alguien solo para que me explique cosas amo oir a gente explicar BIEN cosas que sabe nanananann increíble.","25","1139","6436","https://twitter.com/IndirectasRock/status/1525533039731871744","2022-05-14T17:46:34.000Z"
"Spoiler: si sientes que no te quiere, es porque no te quiere.","50","2452","17422","https://twitter.com/IndirectasRock/status/1525507187073753090","2022-05-14T16:03:50.000Z"
"Qué perdemos con intentarlo???","219","5655","27771","https://twitter.com/IndirectasRock/status/1525486054047981572","2022-05-14T14:39:52.000Z"
"El cariño de una persona ""fría"" es lo más sincero que existe.","113","8981","46989","https://twitter.com/IndirectasRock/status/1525473730067148802","2022-05-14T13:50:53.000Z"
"Te imaginas dormirte mientras te acarician la espalda??? Una maravilla.","149","6575","34783","https://twitter.com/IndirectasRock/status/1525279060011761665","2022-05-14T00:57:20.000Z"
"Regálame una pulsera y no me la quito nunca.","81","6973","32336","https://twitter.com/IndirectasRock/status/1525259377300709378","2022-05-13T23:39:08.000Z"
"Háblame, mándame publicaciones, llámame, lo que sea, que el desinterés me aburre.","33","5442","23189","https://twitter.com/IndirectasRock/status/1525241766064136192","2022-05-13T22:29:09.000Z"
"Mis “no sé” son mentira yo siempre sé jajajajaja.","32","7478","33669","https://twitter.com/IndirectasRock/status/1525202847700221954","2022-05-13T19:54:30.000Z"
"Celosa yo? no sé pregúntale a la otra.","45","2799","16516","https://twitter.com/IndirectasRock/status/1525181273605537795","2022-05-13T18:28:46.000Z"
"Tengo ropa que nunca uso pero la guardo “por si acaso”, ni la ropa sé soltar.","64","4607","23496","https://twitter.com/IndirectasRock/status/1525158384206503936","2022-05-13T16:57:49.000Z"
"La gente confundida hiere a gente increíble, y yo he sido ambos.","31","3483","15514","https://twitter.com/IndirectasRock/status/1525144428423307264","2022-05-13T16:02:22.000Z"
"Sos el amor de mi vida.","115","3457","15983","https://twitter.com/IndirectasRock/status/1525125902996209664","2022-05-13T14:48:45.000Z"
"Las personas que tienen el visto de whatsapp desactivado? todo bien?","1125","3427","29736","https://twitter.com/IndirectasRock/status/1525098226508091395","2022-05-13T12:58:46.000Z"
"Que débiles somos cuando queremos tanto a alguien.","97","11037","48484","https://twitter.com/IndirectasRock/status/1524933479590375424","2022-05-13T02:04:08.000Z"
"Te invito a invitarme a dormir con vos.","50","3921","18878","https://twitter.com/IndirectasRock/status/1524914839277031424","2022-05-13T00:50:03.000Z"
"Que liberación cuando ves algo y ya te da igual.","53","6132","26852","https://twitter.com/IndirectasRock/status/1524903007174897665","2022-05-13T00:03:02.000Z"
"Gracias a la vida por la mejor amiga que me dió.","431","3343","13338","https://twitter.com/IndirectasRock/status/1524880099513749504","2022-05-12T22:32:01.000Z"
"Soltera porque busco conexión, no compañía.","19","2237","11971","https://twitter.com/IndirectasRock/status/1524867978759503872","2022-05-12T21:43:51.000Z"
"Superen a su ex antes de buscar a otra persona.","68","2765","17537","https://twitter.com/IndirectasRock/status/1524841258627178496","2022-05-12T19:57:40.000Z"
"La gente que te saluda con un abrazo???? Sos lo mejor.","36","2901","15014","https://twitter.com/IndirectasRock/status/1524817765650952199","2022-05-12T18:24:19.000Z"
"Vos manejas y yo pongo temazos, que decís?","96","2470","14389","https://twitter.com/IndirectasRock/status/1524797825669685254","2022-05-12T17:05:05.000Z"
"Yo no estoy para que me quieran a veces.","29","4466","19714","https://twitter.com/IndirectasRock/status/1524777842260647939","2022-05-12T15:45:41.000Z"
"A veces me gusta llevar la contraría solo porque sí.","48","3151","14243","https://twitter.com/IndirectasRock/status/1524760863206375424","2022-05-12T14:38:13.000Z"
"Que la vida fit me haga un amarre.","77","13059","42462","https://twitter.com/IndirectasRock/status/1524733326204051457","2022-05-12T12:48:47.000Z"
